idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
1302,1,2.28919,0.48094,1.80825,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[12]; config=Swarm20,0.310766,0.050704,0.256459,0.078996,0.242723,0.034383,0.20517,0.078996,0.177408,0.188654,0.012182,1.565527,Swarm20,Swarm20-7-20260922-20:31:48-1127387,12,Swarm20-7-20260922-20:31:48-1127387|phase2|12,7,7,7,sha3,20,,,,2.253364,0.20517,0.007473,0.01059,0.10342,0.001843,0.007344,0.011481,0.100086,0.003005,104,85,43,1085,1,0
1303,1,2.272415,0.48054,1.791875,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[13]; config=Swarm20,0.302099,0.065592,0.299127,0.082403,0.241199,0.033963,0.193388,0.082403,0.185494,0.161837,0.013635,1.550676,Swarm20,Swarm20-7-20260922-20:31:48-1127387,13,Swarm20-7-20260922-20:31:48-1127387|phase2|13,7,7,7,sha3,20,,,,2.252838,0.193388,0.007895,0.011982,0.109744,0.002274,0.009748,0.010759,0.112759,0.003868,104,85,43,1085,1,0
1304,1,2.271066,0.472104,1.798962,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[14]; config=Swarm20,0.304553,0.049291,0.242856,0.077784,0.229191,0.033822,0.192887,0.077784,0.189561,0.172858,0.011983,1.569771,Swarm20,Swarm20-7-20260922-20:31:48-1127387,14,Swarm20-7-20260922-20:31:48-1127387|phase2|14,7,7,7,sha3,20,,,,2.214676,0.192887,0.007535,0.013846,0.107018,0.001843,0.007264,0.019676,0.099955,0.003236,104,85,43,1085,1,0
1305,1,2.29598,0.479069,1.816911,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[15]; config=Swarm20,0.296349,0.04898,0.241472,0.08063,0.228208,0.033722,0.195322,0.08063,0.396555,0.178491,0.02146,1.588703,Swarm20,Swarm20-7-20260922-20:31:48-1127387,15,Swarm20-7-20260922-20:31:48-1127387|phase2|15,7,7,7,sha3,20,,,,2.236874,0.195322,0.007383,0.01067,0.103993,0.003356,0.007213,0.01662,0.101198,0.160788,104,85,43,1085,1,0
1306,1,2.541411,0.742154,1.799257,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[16]; config=Swarm20,0.488705,0.071823,0.249045,0.119832,0.23597,0.061494,0.332295,0.119832,0.197936,0.175881,0.013785,1.563287,Swarm20,Swarm20-7-20260922-20:31:48-1127387,16,Swarm20-7-20260922-20:31:48-1127387|phase2|16,7,7,7,sha3,20,,,,2.224183,0.332295,0.01191,0.036226,0.128418,0.002404,0.011971,0.0161,0.11896,0.004429,104,85,43,1085,1,0
1307,1,2.28389,0.475662,1.808228,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[17]; config=Swarm20,0.306698,0.049571,0.27961,0.077975,0.222085,0.034233,0.194019,0.077975,0.199289,0.191417,0.013014,1.586143,Swarm20,Swarm20-7-20260922-20:31:48-1127387,17,Swarm20-7-20260922-20:31:48-1127387|phase2|17,7,7,7,sha3,20,,,,2.279254,0.194019,0.007614,0.0108,0.101418,0.002244,0.007284,0.010901,0.099193,0.003697,104,85,43,1085,1,0
1308,1,2.298843,0.502138,1.796705,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[18]; config=Swarm20,0.303572,0.061203,0.252592,0.090507,0.2307,0.033943,0.19959,0.090507,0.251997,0.182326,0.017552,1.566005,Swarm20,Swarm20-7-20260922-20:31:48-1127387,18,Swarm20-7-20260922-20:31:48-1127387|phase2|18,7,7,7,sha3,20,,,,2.231623,0.19959,0.007644,0.018214,0.107529,0.002826,0.009347,0.014257,0.115534,0.004809,104,85,43,1085,1,0
1309,1,2.460869,0.669188,1.791681,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[19]; config=Swarm20,0.480009,0.067555,0.276934,0.087782,0.234536,0.050334,0.336032,0.087782,0.202575,0.158426,0.013615,1.557145,Swarm20,Swarm20-7-20260922-20:31:48-1127387,19,Swarm20-7-20260922-20:31:48-1127387|phase2|19,7,7,7,sha3,20,,,,2.227041,0.336032,0.009617,0.014467,0.121976,0.002475,0.011201,0.014467,0.107498,0.003897,104,85,43,1085,1,0
1310,1,2.262485,0.477335,1.78515,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Swarm20,0.301819,0.050984,0.257297,0.081251,0.235596,0.032981,0.192176,0.081251,0.190884,0.187797,0.013014,1.549554,Swarm20,Swarm20-8-20260922-20:31:48-1127387,0,Swarm20-8-20260922-20:31:48-1127387|phase2|0,8,8,8,sha3,20,,,,2.230244,0.192176,0.007944,0.01105,0.114313,0.002445,0.007775,0.017983,0.099434,0.008606,104,85,43,1085,1,0
1311,1,2.258535,0.471913,1.786622,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Swarm20,0.305896,0.047888,0.257027,0.076882,0.222022,0.033051,0.196103,0.076882,0.176156,0.186218,0.012253,1.5646,Swarm20,Swarm20-8-20260922-20:31:48-1127387,1,Swarm20-8-20260922-20:31:48-1127387|phase2|1,8,8,8,sha3,20,,,,2.229867,0.196103,0.007524,0.013616,0.107339,0.001833,0.007183,0.010399,0.099023,0.003146,104,85,43,1085,1,0
1312,1,2.270855,0.469349,1.801506,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Swarm20,0.304203,0.047368,0.256953,0.076672,0.225058,0.03272,0.206493,0.076672,0.17307,0.158583,0.011802,1.576448,Swarm20,Swarm20-8-20260922-20:31:48-1127387,2,Swarm20-8-20260922-20:31:48-1127387|phase2|2,8,8,8,sha3,20,,,,2.217043,0.206493,0.007143,0.010259,0.099865,0.001733,0.007073,0.010259,0.098041,0.002394,104,85,43,1085,1,0
1313,1,2.282397,0.459078,1.823319,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Swarm20,0.295837,0.046526,0.252329,0.07592,0.242189,0.0325,0.199299,0.07592,0.181015,0.162673,0.011401,1.58113,Swarm20,Swarm20-8-20260922-20:31:48-1127387,3,Swarm20-8-20260922-20:31:48-1127387|phase2|3,8,8,8,sha3,20,,,,2.238321,0.199299,0.007133,0.009988,0.098803,0.001763,0.007002,0.010028,0.098022,0.002735,104,85,43,1085,1,0
1314,1,2.247527,0.45254,1.794987,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Swarm20,0.288905,0.047197,0.276531,0.076332,0.225276,0.03242,0.192306,0.076332,0.17293,0.173223,0.010971,1.569711,Swarm20,Swarm20-8-20260922-20:31:48-1127387,4,Swarm20-8-20260922-20:31:48-1127387|phase2|4,8,8,8,sha3,20,,,,2.244741,0.192306,0.007132,0.010228,0.099546,0.001633,0.007062,0.009969,0.098463,0.002304,104,85,43,1085,1,0
1315,1,2.261453,0.462969,1.798484,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=Swarm20,0.286471,0.046506,0.271908,0.082794,0.240171,0.03235,0.190793,0.082794,0.17296,0.162881,0.01091,1.558313,Swarm20,Swarm20-8-20260922-20:31:48-1127387,5,Swarm20-8-20260922-20:31:48-1127387|phase2|5,8,8,8,sha3,20,,,,2.233273,0.190793,0.007082,0.01044,0.105295,0.001653,0.007002,0.009919,0.098433,0.002444,104,85,43,1085,1,0
1316,1,2.272799,0.451686,1.821113,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=Swarm20,0.288955,0.047258,0.257604,0.07589,0.237398,0.03261,0.19415,0.07589,0.17307,0.164567,0.010951,1.583714,Swarm20,Swarm20-8-20260922-20:31:48-1127387,6,Swarm20-8-20260922-20:31:48-1127387|phase2|6,8,8,8,sha3,20,,,,2.243284,0.19415,0.007044,0.010139,0.098832,0.001603,0.007073,0.009869,0.098772,0.002224,104,85,43,1085,1,0
1317,1,2.267111,0.453149,1.813962,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=Swarm20,0.289867,0.046586,0.24708,0.076151,0.262953,0.0324,0.19427,0.076151,0.17274,0.17085,0.01098,1.551009,Swarm20,Swarm20-8-20260922-20:31:48-1127387,7,Swarm20-8-20260922-20:31:48-1127387|phase2|7,8,8,8,sha3,20,,,,2.231892,0.19427,0.007114,0.01033,0.099444,0.001703,0.006982,0.009899,0.098562,0.002435,104,85,43,1085,1,0
1318,1,2.239636,0.452008,1.787628,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=Swarm20,0.289276,0.046846,0.249676,0.075881,0.216246,0.03239,0.194429,0.075881,0.178811,0.171976,0.01097,1.571381,Swarm20,Swarm20-8-20260922-20:31:48-1127387,8,Swarm20-8-20260922-20:31:48-1127387|phase2|8,8,8,8,sha3,20,,,,2.20928,0.194429,0.007063,0.009969,0.098983,0.001663,0.007002,0.009898,0.098283,0.002384,104,85,43,1085,1,0
1319,1,2.239265,0.451224,1.788041,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=Swarm20,0.287642,0.046686,0.2397,0.076401,0.230512,0.032359,0.192015,0.076401,0.173241,0.169128,0.01078,1.557529,Swarm20,Swarm20-8-20260922-20:31:48-1127387,9,Swarm20-8-20260922-20:31:48-1127387|phase2|9,8,8,8,sha3,20,,,,2.196869,0.192015,0.007013,0.0102,0.099844,0.001613,0.006974,0.010119,0.098301,0.002174,104,85,43,1085,1,0
1320,1,2.213546,0.445014,1.768532,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[10]; config=Swarm20,0.281512,0.053369,0.270525,0.076381,0.214825,0.03231,0.186375,0.076381,0.17282,0.179981,0.01074,1.553706,Swarm20,Swarm20-8-20260922-20:31:48-1127387,10,Swarm20-8-20260922-20:31:48-1127387|phase2|10,8,8,8,sha3,20,,,,2.219038,0.186375,0.007064,0.010139,0.099163,0.001683,0.007124,0.010198,0.098682,0.002484,104,85,43,1085,1,0
