idx,run_id,config,runnumber,repetition,seedset,uav_id,sig_suite,success,wall_latency_ms,compute_ms,net_ms,sign_ms,verify_ms,mac_ms,kdf_ms,dh_ms,overhead_bytes,bytes_b1,bytes_b2,bytes_b3,bytes_b4
408,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,8,ecdsa-p256,1,0.90496,0.357186,0.472395,0.024595,0.066341,0.005,0.006833,0.105242,335,146,141,24,24
409,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,9,ecdsa-p256,1,0.923261,0.344481,0.439154,0.025427,0.05999,0.004999,0.006712,0.104923,334,146,140,24,24
410,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,0,ecdsa-p256,1,0.941407,0.381498,0.478178,0.034123,0.061002,0.007253,0.011801,0.111976,332,145,139,24,24
411,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,1,ecdsa-p256,1,0.891569,0.372605,0.432604,0.034183,0.061542,0.00521,0.008035,0.11511,333,145,140,24,24
412,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,2,ecdsa-p256,1,0.914,0.346725,0.432648,0.025747,0.060121,0.005059,0.006762,0.105504,333,145,140,24,24
413,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,3,ecdsa-p256,1,0.873014,0.35972,0.444628,0.025227,0.06035,0.00508,0.007013,0.112105,333,145,140,24,24
414,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,4,ecdsa-p256,1,0.87555,0.442721,0.425251,0.025908,0.104271,0.005219,0.007985,0.107858,333,144,141,24,24
415,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,5,ecdsa-p256,1,0.897083,0.358507,0.463748,0.028803,0.062214,0.005159,0.007584,0.106816,333,145,140,24,24
416,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,6,ecdsa-p256,1,0.871714,0.350012,0.433654,0.02725,0.061012,0.00503,0.006772,0.105734,333,145,140,24,24
417,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,7,ecdsa-p256,1,0.957205,0.346945,0.499851,0.025376,0.060561,0.004979,0.006772,0.105713,333,145,140,24,24
418,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,8,ecdsa-p256,1,0.907199,0.348879,0.470099,0.024866,0.061402,0.00506,0.007133,0.105523,333,145,140,24,24
419,BaselineECDSA-19-20260810-16:20:18-769602,BaselineECDSA,19,19,19,9,ecdsa-p256,1,0.883006,0.347498,0.429797,0.025116,0.060941,0.005058,0.006633,0.105573,332,144,140,24,24
420,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,0,ecdsa-p256,1,0.921523,0.362645,0.458159,0.029845,0.060591,0.0053,0.009457,0.107628,333,144,141,24,24
421,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,1,ecdsa-p256,1,0.912311,0.353569,0.453463,0.029304,0.059579,0.005069,0.007214,0.10895,334,145,141,24,24
422,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,2,ecdsa-p256,1,0.910133,0.449493,0.461999,0.026127,0.06591,0.00516,0.008285,0.149042,333,145,140,24,24
423,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,3,ecdsa-p256,1,0.901998,0.361836,0.427867,0.028673,0.063035,0.00522,0.008525,0.106614,333,145,140,24,24
424,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,4,ecdsa-p256,1,0.903697,0.345974,0.449238,0.026969,0.060741,0.004959,0.006773,0.10377,333,145,140,24,24
425,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,5,ecdsa-p256,1,0.940152,0.364006,0.441596,0.029684,0.063346,0.004959,0.006973,0.110432,332,145,139,24,24
426,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,6,ecdsa-p256,1,0.889352,0.350683,0.443783,0.025316,0.058928,0.005209,0.007073,0.108219,331,144,139,24,24
427,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,7,ecdsa-p256,1,0.928482,0.360853,0.45131,0.033241,0.061302,0.00503,0.007935,0.107567,334,146,140,24,24
428,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,8,ecdsa-p256,1,0.937456,0.347476,0.466361,0.026018,0.060771,0.005039,0.007443,0.104041,330,144,138,24,24
429,BaselineECDSA-2-20260810-16:20:18-769602,BaselineECDSA,2,2,2,9,ecdsa-p256,1,0.891609,0.342968,0.444275,0.025567,0.059749,0.005009,0.006923,0.103731,334,145,141,24,24
430,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,0,ecdsa-p256,1,0.938204,0.365381,0.487737,0.030246,0.061172,0.00531,0.009297,0.108809,332,144,140,24,24
431,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,1,ecdsa-p256,1,0.910116,0.349449,0.466571,0.025977,0.060881,0.005129,0.007193,0.105454,331,144,139,24,24
432,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,2,ecdsa-p256,1,0.921273,0.345614,0.463038,0.025196,0.06009,0.005049,0.006902,0.105283,333,144,141,24,24
433,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,3,ecdsa-p256,1,0.935036,0.390176,0.450406,0.024936,0.08182,0.005079,0.007133,0.105715,332,145,139,24,24
434,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,4,ecdsa-p256,1,0.903863,0.346644,0.453828,0.025978,0.060221,0.00503,0.006993,0.105263,334,145,141,24,24
435,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,5,ecdsa-p256,1,0.978395,0.34367,0.49015,0.024935,0.05997,0.004989,0.006732,0.104872,333,146,139,24,24
436,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,6,ecdsa-p256,1,0.913418,0.346607,0.452931,0.025818,0.06007,0.00501,0.006703,0.106335,335,146,141,24,24
437,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,7,ecdsa-p256,1,0.899447,0.343872,0.459251,0.024735,0.060631,0.004979,0.006673,0.104432,334,145,141,24,24
438,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,8,ecdsa-p256,1,0.893343,0.343079,0.443265,0.024595,0.05974,0.005029,0.007003,0.104372,332,144,140,24,24
439,BaselineECDSA-20-20260810-16:20:18-769602,BaselineECDSA,20,20,20,9,ecdsa-p256,1,0.943026,0.34338,0.475897,0.024785,0.06031,0.00497,0.006642,0.104272,333,145,140,24,24
440,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,0,ecdsa-p256,1,0.915227,0.359138,0.476848,0.029484,0.05995,0.00534,0.008776,0.107436,333,145,140,24,24
441,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,1,ecdsa-p256,1,0.968515,0.347868,0.501252,0.025506,0.059459,0.005,0.006953,0.106505,332,144,140,24,24
442,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,2,ecdsa-p256,1,0.94559,0.341476,0.504318,0.024875,0.05987,0.004969,0.006672,0.10372,334,146,140,24,24
443,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,3,ecdsa-p256,1,0.863686,0.35447,0.43215,0.024826,0.065671,0.004999,0.006913,0.104151,332,145,139,24,24
444,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,4,ecdsa-p256,1,0.918297,0.341776,0.470497,0.025617,0.059869,0.004909,0.006602,0.1035,332,145,139,24,24
445,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,5,ecdsa-p256,1,0.871772,0.520956,0.438178,0.024765,0.07608,0.007173,0.014076,0.166445,333,145,140,24,24
446,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,6,ecdsa-p256,1,0.896168,0.355081,0.442959,0.031017,0.060301,0.005069,0.007554,0.105663,334,146,140,24,24
447,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,7,ecdsa-p256,1,0.898147,0.341907,0.442338,0.024865,0.06001,0.004979,0.006692,0.103559,331,144,139,24,24
448,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,8,ecdsa-p256,1,0.89984,0.340485,0.435023,0.025486,0.059068,0.004999,0.006743,0.10354,331,144,139,24,24
449,BaselineECDSA-21-20260810-16:20:18-769602,BaselineECDSA,21,21,21,9,ecdsa-p256,1,0.873223,0.339073,0.436275,0.024455,0.059369,0.004869,0.006602,0.10329,330,144,138,24,24
450,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,0,ecdsa-p256,1,0.905046,0.377783,0.433179,0.034023,0.061433,0.005509,0.01079,0.111214,332,145,139,24,24
451,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,1,ecdsa-p256,1,0.907809,0.357265,0.463062,0.027361,0.06023,0.00506,0.007474,0.112667,334,146,140,24,24
452,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,2,ecdsa-p256,1,0.913888,0.437372,0.469818,0.025186,0.075899,0.008044,0.013054,0.125599,334,146,140,24,24
453,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,3,ecdsa-p256,1,0.905572,0.385124,0.468293,0.031959,0.061082,0.005139,0.007964,0.13153,333,145,140,24,24
454,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,4,ecdsa-p256,1,0.899866,0.351275,0.434131,0.025577,0.061463,0.005179,0.006993,0.106335,334,145,141,24,24
455,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,5,ecdsa-p256,1,0.891378,0.393291,0.441334,0.025537,0.061002,0.005049,0.007614,0.127473,334,145,141,24,24
456,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,6,ecdsa-p256,1,0.915471,0.351052,0.477513,0.026268,0.061072,0.005098,0.006982,0.106445,333,146,139,24,24
457,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,7,ecdsa-p256,1,0.919434,0.383092,0.445991,0.025737,0.068195,0.00529,0.007514,0.115071,333,145,140,24,24
458,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,8,ecdsa-p256,1,0.901366,0.370098,0.464621,0.030796,0.062555,0.00516,0.007324,0.111875,333,145,140,24,24
459,BaselineECDSA-22-20260810-16:20:18-769602,BaselineECDSA,22,22,22,9,ecdsa-p256,1,0.88695,0.389425,0.435497,0.026379,0.067844,0.0054,0.007563,0.118137,335,146,141,24,24
460,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,0,ecdsa-p256,1,0.917076,0.400435,0.46454,0.037458,0.063897,0.005809,0.012072,0.117476,331,144,139,24,24
461,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,1,ecdsa-p256,1,0.921604,0.374525,0.459078,0.028562,0.063276,0.00546,0.007815,0.117534,332,145,139,24,24
462,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,2,ecdsa-p256,1,0.900982,0.367645,0.447593,0.030015,0.063416,0.00519,0.007254,0.111284,331,144,139,24,24
463,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,3,ecdsa-p256,1,0.890149,0.362536,0.453437,0.026319,0.063407,0.00528,0.007815,0.10936,332,143,141,24,24
464,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,4,ecdsa-p256,1,0.959679,0.451035,0.462524,0.034664,0.088111,0.00538,0.009197,0.134287,332,144,140,24,24
465,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,5,ecdsa-p256,1,0.942033,0.368005,0.43754,0.027581,0.063407,0.00537,0.008115,0.110993,334,146,140,24,24
466,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,6,ecdsa-p256,1,0.908991,0.359672,0.46564,0.026649,0.062675,0.005229,0.006973,0.109371,334,145,141,24,24
467,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,7,ecdsa-p256,1,0.862595,0.378644,0.427636,0.026098,0.071251,0.005279,0.007454,0.110083,333,146,139,24,24
468,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,8,ecdsa-p256,1,0.914258,0.360191,0.431059,0.02692,0.062675,0.005159,0.007214,0.10939,332,144,140,24,24
469,BaselineECDSA-23-20260810-16:20:18-769602,BaselineECDSA,23,23,23,9,ecdsa-p256,1,0.901882,0.372343,0.451556,0.025757,0.062545,0.005189,0.007474,0.115651,333,145,140,24,24
470,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,0,ecdsa-p256,1,0.887629,0.374406,0.453124,0.031999,0.062074,0.005439,0.009247,0.111774,334,146,140,24,24
471,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,1,ecdsa-p256,1,0.920757,0.353978,0.466937,0.026438,0.061392,0.005109,0.007283,0.107388,333,145,140,24,24
472,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,2,ecdsa-p256,1,0.91117,0.35995,0.43753,0.03245,0.061433,0.00517,0.007283,0.107236,335,146,141,24,24
473,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,3,ecdsa-p256,1,0.910802,0.351756,0.444376,0.025647,0.061383,0.005139,0.006892,0.107196,334,146,140,24,24
474,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,4,ecdsa-p256,1,0.892916,0.354179,0.450605,0.025266,0.062104,0.005118,0.007093,0.107566,333,146,139,24,24
475,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,5,ecdsa-p256,1,0.910269,0.351956,0.444702,0.025928,0.061302,0.00511,0.006802,0.107316,331,144,139,24,24
476,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,6,ecdsa-p256,1,0.902547,0.365299,0.463544,0.025456,0.061854,0.0052,0.007293,0.113046,334,145,141,24,24
477,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,7,ecdsa-p256,1,0.965309,0.353116,0.463188,0.026278,0.061382,0.005119,0.007063,0.107357,334,145,141,24,24
478,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,8,ecdsa-p256,1,0.897801,0.351377,0.437678,0.025607,0.061292,0.005389,0.006853,0.106865,333,144,141,24,24
479,BaselineECDSA-24-20260810-16:20:18-769602,BaselineECDSA,24,24,24,9,ecdsa-p256,1,0.896241,0.353389,0.430333,0.026118,0.061533,0.005088,0.006923,0.107457,334,145,141,24,24
480,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,0,ecdsa-p256,1,0.898449,0.367773,0.435916,0.030556,0.061272,0.00536,0.009187,0.109921,332,144,140,24,24
481,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,1,ecdsa-p256,1,0.912599,0.421934,0.477334,0.025908,0.069227,0.00552,0.012283,0.127573,334,145,141,24,24
482,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,2,ecdsa-p256,1,0.992514,0.368516,0.520465,0.031658,0.060922,0.005149,0.007654,0.116494,335,146,141,24,24
483,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,3,ecdsa-p256,1,0.878591,0.347927,0.439487,0.025577,0.060712,0.005059,0.006852,0.105623,332,145,139,24,24
484,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,4,ecdsa-p256,1,0.875183,0.348077,0.433536,0.025036,0.060792,0.005089,0.007033,0.105843,332,144,140,24,24
485,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,5,ecdsa-p256,1,0.915142,0.400886,0.445015,0.035996,0.061193,0.005099,0.007564,0.144274,332,144,140,24,24
486,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,6,ecdsa-p256,1,0.880808,0.347487,0.440057,0.025216,0.060952,0.00499,0.006973,0.105314,335,146,141,24,24
487,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,7,ecdsa-p256,1,0.888829,0.362745,0.429769,0.025236,0.064899,0.00505,0.007043,0.108819,334,145,141,24,24
488,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,8,ecdsa-p256,1,0.926209,0.379093,0.451791,0.030305,0.061262,0.005109,0.007383,0.117175,334,145,141,24,24
489,BaselineECDSA-25-20260810-16:20:18-769602,BaselineECDSA,25,25,25,9,ecdsa-p256,1,0.895913,0.351706,0.435999,0.026879,0.061162,0.00504,0.007033,0.106215,333,145,140,24,24
490,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,0,ecdsa-p256,1,0.923964,0.409972,0.451238,0.038952,0.069107,0.005641,0.013425,0.114931,335,146,141,24,24
491,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,1,ecdsa-p256,1,0.933414,0.355131,0.473819,0.02733,0.061202,0.005149,0.007754,0.107007,332,145,139,24,24
492,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,2,ecdsa-p256,1,0.894785,0.353386,0.441004,0.025327,0.061453,0.00515,0.007303,0.107437,332,145,139,24,24
493,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,3,ecdsa-p256,1,0.895752,0.353508,0.439425,0.026669,0.061482,0.00513,0.007123,0.107236,332,145,139,24,24
494,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,4,ecdsa-p256,1,0.910789,0.352297,0.462927,0.025426,0.061723,0.00509,0.007023,0.107127,332,145,139,24,24
495,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,5,ecdsa-p256,1,0.912164,0.377952,0.454772,0.033712,0.061423,0.00519,0.007534,0.115482,333,146,139,24,24
496,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,6,ecdsa-p256,1,0.904682,0.353249,0.448562,0.026228,0.061513,0.00513,0.006963,0.107337,334,146,140,24,24
497,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,7,ecdsa-p256,1,0.907293,0.354281,0.470058,0.025296,0.061993,0.005159,0.007173,0.107626,335,146,141,24,24
498,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,8,ecdsa-p256,1,0.869347,0.353358,0.42878,0.025407,0.062184,0.00513,0.006832,0.107277,334,145,141,24,24
499,BaselineECDSA-26-20260810-16:20:18-769602,BaselineECDSA,26,26,26,9,ecdsa-p256,1,0.900971,0.368106,0.422588,0.025477,0.061463,0.00514,0.007223,0.114951,332,145,139,24,24
500,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,0,ecdsa-p256,1,0.896189,0.379997,0.441634,0.033151,0.062795,0.005431,0.010299,0.112586,333,145,140,24,24
501,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,1,ecdsa-p256,1,0.932167,0.417094,0.455522,0.026379,0.064758,0.007344,0.013385,0.126892,333,145,140,24,24
502,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,2,ecdsa-p256,1,0.877331,0.365631,0.428265,0.032579,0.062234,0.00529,0.007764,0.108229,333,145,140,24,24
503,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,3,ecdsa-p256,1,0.937745,0.352606,0.444962,0.025928,0.061333,0.005079,0.007164,0.107085,332,144,140,24,24
504,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,4,ecdsa-p256,1,0.940678,0.466335,0.456623,0.025366,0.107597,0.00533,0.008435,0.116364,332,145,139,24,24
505,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,5,ecdsa-p256,1,0.863455,0.357155,0.426874,0.029184,0.061393,0.00519,0.007143,0.107717,333,145,140,24,24
506,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,6,ecdsa-p256,1,0.941602,0.367364,0.477629,0.025216,0.061493,0.005119,0.007194,0.11468,335,146,141,24,24
507,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,7,ecdsa-p256,1,0.942815,0.38165,0.446531,0.030987,0.066142,0.005109,0.007233,0.114299,334,145,141,24,24
508,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,8,ecdsa-p256,1,0.932034,0.374856,0.439914,0.029213,0.066362,0.00524,0.007434,0.114229,335,146,141,24,24
509,BaselineECDSA-27-20260810-16:20:18-769602,BaselineECDSA,27,27,27,9,ecdsa-p256,1,0.885882,0.405513,0.445261,0.031438,0.07688,0.00546,0.009557,0.111755,332,144,140,24,24
510,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,0,ecdsa-p256,1,0.896258,0.413897,0.448536,0.04362,0.063767,0.005769,0.013525,0.119388,331,144,139,24,24
511,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,1,ecdsa-p256,1,0.92708,0.395406,0.474035,0.029153,0.070649,0.0053,0.009197,0.11976,334,145,141,24,24
512,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,2,ecdsa-p256,1,0.934354,0.363196,0.453151,0.026889,0.063316,0.00523,0.007694,0.109611,335,146,141,24,24
513,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,3,ecdsa-p256,1,0.929638,0.363016,0.454892,0.026488,0.062976,0.005359,0.008125,0.109691,333,146,139,24,24
514,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,4,ecdsa-p256,1,0.897359,0.360309,0.452939,0.026068,0.062846,0.005189,0.007273,0.10959,332,144,140,24,24
515,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,5,ecdsa-p256,1,0.923719,0.367063,0.450887,0.025857,0.064839,0.00539,0.007975,0.110122,333,145,140,24,24
516,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,6,ecdsa-p256,1,0.945262,0.360459,0.48763,0.026428,0.062825,0.00529,0.007153,0.10955,334,145,141,24,24
517,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,7,ecdsa-p256,1,0.889309,0.377932,0.438964,0.026058,0.062755,0.00534,0.007834,0.117766,333,145,140,24,24
518,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,8,ecdsa-p256,1,0.926941,0.380279,0.455234,0.02756,0.063036,0.00533,0.007984,0.117736,334,146,140,24,24
519,BaselineECDSA-28-20260810-16:20:18-769602,BaselineECDSA,28,28,28,9,ecdsa-p256,1,0.915983,0.360942,0.448546,0.028141,0.062645,0.00519,0.007093,0.109161,333,145,140,24,24
520,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,0,ecdsa-p256,1,0.930888,0.3772,0.48695,0.031418,0.062405,0.007795,0.009507,0.111665,335,146,141,24,24
521,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,1,ecdsa-p256,1,0.902579,0.435779,0.44081,0.031117,0.084866,0.005711,0.013004,0.116874,335,146,141,24,24
522,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,2,ecdsa-p256,1,0.927622,0.382651,0.43858,0.030005,0.071862,0.005179,0.007473,0.109291,333,145,140,24,24
523,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,3,ecdsa-p256,1,0.895362,0.502552,0.445195,0.031277,0.094323,0.007735,0.013375,0.13686,334,146,140,24,24
524,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,4,ecdsa-p256,1,0.906635,0.369989,0.43104,0.030105,0.062445,0.007403,0.007294,0.113838,335,146,141,24,24
525,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,5,ecdsa-p256,1,0.904295,0.406735,0.456849,0.042718,0.062755,0.007163,0.007864,0.135348,332,145,139,24,24
526,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,6,ecdsa-p256,1,0.927893,0.38135,0.483737,0.027961,0.062705,0.009427,0.0113,0.112997,332,144,140,24,24
527,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,7,ecdsa-p256,1,0.94872,0.391718,0.468265,0.03258,0.064158,0.00533,0.007865,0.127593,334,146,140,24,24
528,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,8,ecdsa-p256,1,0.88506,0.380878,0.440571,0.031718,0.063747,0.006422,0.010259,0.113287,334,145,141,24,24
529,BaselineECDSA-29-20260810-16:20:18-769602,BaselineECDSA,29,29,29,9,ecdsa-p256,1,0.892641,0.38668,0.445452,0.028312,0.072774,0.005561,0.007644,0.110673,333,145,140,24,24
530,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,0,ecdsa-p256,1,0.915678,0.423957,0.449648,0.036227,0.061593,0.00542,0.011671,0.132212,333,145,140,24,24
531,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,1,ecdsa-p256,1,0.941153,0.34921,0.448898,0.026959,0.060201,0.005099,0.007042,0.105453,333,145,140,24,24
532,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,2,ecdsa-p256,1,0.904897,0.347857,0.447186,0.025116,0.060571,0.005129,0.007213,0.105404,333,144,141,24,24
533,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,3,ecdsa-p256,1,0.90662,0.498825,0.436456,0.026619,0.084976,0.007464,0.027791,0.132222,334,145,141,24,24
534,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,4,ecdsa-p256,1,0.923461,0.359639,0.439409,0.030486,0.061142,0.007022,0.007213,0.107156,334,145,141,24,24
535,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,5,ecdsa-p256,1,0.909849,0.378545,0.432216,0.035134,0.061032,0.005149,0.007414,0.122755,334,146,140,24,24
536,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,6,ecdsa-p256,1,0.879253,0.358657,0.427633,0.025307,0.060982,0.015709,0.006842,0.105624,334,146,140,24,24
537,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,7,ecdsa-p256,1,0.923075,0.383372,0.466023,0.036177,0.061292,0.00519,0.007614,0.123727,333,145,140,24,24
538,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,8,ecdsa-p256,1,0.898195,0.382873,0.441549,0.025577,0.061292,0.00517,0.007274,0.122313,333,145,140,24,24
539,BaselineECDSA-3-20260810-16:20:18-769602,BaselineECDSA,3,3,3,9,ecdsa-p256,1,0.911144,0.39294,0.464214,0.036386,0.072463,0.00535,0.008285,0.108629,333,145,140,24,24
540,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,0,ecdsa-p256,1,0.902188,0.415492,0.446003,0.037769,0.062725,0.00572,0.011882,0.12581,332,145,139,24,24
