idx,run_id,config,runnumber,repetition,seedset,uav_id,phase,peer_uav_id,success,wall_latency_ms,compute_ms,net_ms,net_ms_derived,bytes_sent,bytes_received,gs_m1_attempts,gs_m4_successes
4093,InetMobilityLinearSHA3-18-20260922-20:33:44-1128419,InetMobilityLinearSHA3,18,18,18,9,phase3,2,1,,0.135301,,0,,,,
4094,InetMobilityLinearSHA3-18-20260922-20:33:44-1128419,InetMobilityLinearSHA3,18,18,18,9,phase3,3,1,,0.144928,,0,,,,
4095,InetMobilityLinearSHA3-18-20260922-20:33:44-1128419,InetMobilityLinearSHA3,18,18,18,9,phase3,4,1,,0.134068,,0,,,,
4096,InetMobilityLinearSHA3-18-20260922-20:33:44-1128419,InetMobilityLinearSHA3,18,18,18,9,phase3,5,1,,0.136032,,0,,,,
4097,InetMobilityLinearSHA3-18-20260922-20:33:44-1128419,InetMobilityLinearSHA3,18,18,18,9,phase3,6,1,,0.136453,,0,,,,
4098,InetMobilityLinearSHA3-18-20260922-20:33:44-1128419,InetMobilityLinearSHA3,18,18,18,9,phase3,7,1,,0.134368,,0,,,,
4099,InetMobilityLinearSHA3-18-20260922-20:33:44-1128419,InetMobilityLinearSHA3,18,18,18,9,phase3,8,1,,0.15626,,0,,,,
4100,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase2,,1,14.407016,0.412544,13.994472,1,1218,1332,10,10
4101,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,1,1,,0.136031,,0,,,,
4102,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,2,1,,0.129379,,0,,,,
4103,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,3,1,,0.127587,,0,,,,
4104,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,4,1,,0.128228,,0,,,,
4105,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,5,1,,0.129249,,0,,,,
4106,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,6,1,,0.128067,,0,,,,
4107,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,7,1,,0.128097,,0,,,,
4108,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,8,1,,0.127346,,0,,,,
4109,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,0,phase3,9,1,,0.127787,,0,,,,
4110,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase2,,1,13.782184,0.433271,13.348913,1,1177,1373,10,10
4111,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,0,1,,0.137614,,0,,,,
4112,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,2,1,,0.130581,,0,,,,
4113,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,3,1,,0.128567,,0,,,,
4114,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,4,1,,0.12916,,0,,,,
4115,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,5,1,,0.128619,,0,,,,
4116,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,6,1,,0.134639,,0,,,,
4117,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,7,1,,0.129851,,0,,,,
4118,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,8,1,,0.12958,,0,,,,
4119,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,1,phase3,9,1,,0.12949,,0,,,,
4120,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase2,,1,12.571503,0.388069,12.183434,1,1136,1414,10,10
4121,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,0,1,,0.140329,,0,,,,
4122,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,1,1,,0.139779,,0,,,,
4123,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,3,1,,0.130361,,0,,,,
4124,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,4,1,,0.129239,,0,,,,
4125,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,5,1,,0.130462,,0,,,,
4126,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,6,1,,0.131123,,0,,,,
4127,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,7,1,,0.129891,,0,,,,
4128,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,8,1,,0.129721,,0,,,,
4129,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,2,phase3,9,1,,0.131764,,0,,,,
4130,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase2,,1,10.612466,0.409899,10.202567,1,1095,1455,10,10
4131,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase3,0,1,,0.166327,,0,,,,
4132,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase3,1,1,,0.146902,,0,,,,
4133,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase3,2,1,,0.139629,,0,,,,
4134,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase3,4,1,,0.12972,,0,,,,
4135,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase3,5,1,,0.128798,,0,,,,
4136,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase3,6,1,,0.139379,,0,,,,
4137,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase3,7,1,,0.136062,,0,,,,
4138,InetMobilityLinearSHA3-19-20260922-20:33:44-1128419,InetMobilityLinearSHA3,19,19,19,3,phase3,8,1,,0.136583,,0,,,,
