idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
168,1,2.306003,1.25361,1.052393,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=ArbiterPuf,1.090509,0.04834,0.269158,0.076922,0.217318,0.827241,0.196904,0.076922,0.127156,0.186041,0.009257,0.835074,ArbiterPuf,ArbiterPuf-23-20260922-20:32:04-1127388,8,ArbiterPuf-23-20260922-20:32:04-1127388|phase2|8,23,23,23,sha3,10,,,,1.507591,0.196904,0.007094,0.0104,0.100226,0.001512,0.007112,0.010479,0.098441,0.001913,104,85,43,545,1,0
169,1,2.325068,1.252178,1.07289,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=ArbiterPuf,1.089928,0.04849,0.24409,0.076622,0.226851,0.834665,0.189701,0.076622,0.127405,0.176902,0.009006,0.846039,ArbiterPuf,ArbiterPuf-23-20260922-20:32:04-1127388,9,ArbiterPuf-23-20260922-20:32:04-1127388|phase2|9,23,23,23,sha3,10,,,,1.493882,0.189701,0.007043,0.010459,0.099745,0.001413,0.007083,0.010398,0.099335,0.001974,104,85,43,545,1,0
170,1,2.370395,1.295937,1.074458,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=ArbiterPuf,1.11264,0.050033,0.241464,0.086329,0.236295,0.835086,0.19439,0.086329,0.135801,0.162374,0.010639,0.838163,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,0,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|0,24,24,24,sha3,10,,,,1.478296,0.19439,0.007975,0.011071,0.121906,0.002104,0.007905,0.01058,0.099224,0.008747,104,85,43,545,1,0
171,1,2.35772,1.269449,1.088271,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=ArbiterPuf,1.098383,0.047748,0.258103,0.080769,0.239147,0.833093,0.197535,0.080769,0.127686,0.166383,0.009528,0.849124,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,1,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|1,24,24,24,sha3,10,,,,1.512757,0.197535,0.007202,0.0106,0.104033,0.001573,0.007263,0.01049,0.098202,0.002334,104,85,43,545,1,0
172,1,2.321419,1.263889,1.05753,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=ArbiterPuf,1.090779,0.047919,0.253089,0.081901,0.224941,0.832822,0.191053,0.081901,0.127115,0.189884,0.009308,0.832589,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,2,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|2,24,24,24,sha3,10,,,,1.500504,0.191053,0.007293,0.01051,0.104914,0.001433,0.007224,0.010309,0.098241,0.002134,104,85,43,545,1,0
173,1,2.313699,1.24799,1.065709,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=ArbiterPuf,1.086562,0.046686,0.265423,0.076181,0.231786,0.828664,0.191525,0.076181,0.132134,0.170336,0.009066,0.833923,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,3,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|3,24,24,24,sha3,10,,,,1.501468,0.191525,0.007282,0.0103,0.099554,0.001443,0.007003,0.01044,0.103311,0.002073,104,85,43,545,1,0
174,1,2.323805,1.250534,1.073271,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=ArbiterPuf,1.087073,0.048811,0.248682,0.076972,0.216109,0.822032,0.199049,0.076972,0.127907,0.162962,0.009517,0.857162,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,4,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|4,24,24,24,sha3,10,,,,1.484916,0.199049,0.007243,0.01033,0.100135,0.001483,0.007374,0.01068,0.098513,0.001904,104,85,43,545,1,0
175,1,2.321642,1.254273,1.067369,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=ArbiterPuf,1.091591,0.047448,0.247386,0.076572,0.222842,0.834325,0.190503,0.076572,0.126885,0.190181,0.009538,0.844527,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,5,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|5,24,24,24,sha3,10,,,,1.504936,0.190503,0.007273,0.0105,0.099484,0.001733,0.007144,0.010249,0.097571,0.002034,104,85,43,545,1,0
176,1,2.332347,1.248803,1.083544,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=ArbiterPuf,1.074098,0.048159,0.247141,0.082814,0.254303,0.810811,0.196895,0.082814,0.128708,0.162529,0.009077,0.82924,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,6,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|6,24,24,24,sha3,10,,,,1.493214,0.196895,0.007253,0.01077,0.105856,0.001402,0.007203,0.010408,0.098501,0.001973,104,85,43,545,1,0
177,1,2.353579,1.270391,1.083188,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=ArbiterPuf,1.108682,0.047348,0.256919,0.076311,0.219183,0.833774,0.207393,0.076311,0.126815,0.215868,0.009087,0.864005,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,7,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|7,24,24,24,sha3,10,,,,1.555976,0.207393,0.007144,0.01052,0.099744,0.001362,0.007102,0.010289,0.098072,0.001984,104,85,43,545,1,0
178,1,2.327799,1.270121,1.057678,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=ArbiterPuf,1.106538,0.0486,0.26249,0.077243,0.217906,0.830418,0.208596,0.077243,0.127476,0.169632,0.009097,0.839773,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,8,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|8,24,24,24,sha3,10,,,,1.489801,0.208596,0.007142,0.01044,0.100557,0.001422,0.007332,0.01056,0.098483,0.002054,104,85,43,545,1,0
179,1,2.349498,1.299165,1.050333,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=ArbiterPuf,1.128219,0.0486,0.247482,0.0809,0.216666,0.84287,0.218555,0.0809,0.127446,0.189092,0.009146,0.833667,ArbiterPuf,ArbiterPuf-24-20260922-20:32:04-1127388,9,ArbiterPuf-24-20260922-20:32:04-1127388|phase2|9,24,24,24,sha3,10,,,,1.486908,0.218555,0.007154,0.010319,0.104334,0.001393,0.007174,0.010399,0.099214,0.002024,104,85,43,545,1,0
180,1,2.349542,1.292293,1.057249,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=ArbiterPuf,1.117599,0.050614,0.255726,0.081922,0.214169,0.838632,0.193388,0.081922,0.137254,0.178807,0.01085,0.84308,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,0,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|0,25,25,25,sha3,10,,,,1.491783,0.193388,0.008105,0.0114,0.117848,0.002134,0.007834,0.010639,0.098983,0.009107,104,85,43,545,1,0
181,1,2.368358,1.271024,1.097334,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=ArbiterPuf,1.106298,0.048519,0.247978,0.077494,0.230871,0.839184,0.193298,0.077494,0.127646,0.157953,0.009738,0.866464,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,1,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|1,25,25,25,sha3,10,,,,1.503265,0.193298,0.007444,0.015279,0.100766,0.001613,0.007423,0.010609,0.098463,0.002254,104,85,43,545,1,0
182,1,2.393214,1.252749,1.140465,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=ArbiterPuf,1.090138,0.048249,0.271245,0.076692,0.262361,0.831099,0.191344,0.076692,0.127305,0.170137,0.009227,0.878104,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,2,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|2,25,25,25,sha3,10,,,,1.581848,0.191344,0.007274,0.010289,0.100165,0.001462,0.007224,0.010549,0.098141,0.001994,104,85,43,545,1,0
183,1,2.319142,1.256988,1.062154,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=ArbiterPuf,1.093364,0.047288,0.249491,0.077053,0.228683,0.830137,0.196223,0.077053,0.135511,0.16028,0.009518,0.833471,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,3,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|3,25,25,25,sha3,10,,,,1.471924,0.196223,0.007313,0.0106,0.100326,0.001603,0.007144,0.010299,0.098281,0.002084,104,85,43,545,1,0
184,1,2.320735,1.265865,1.05487,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=ArbiterPuf,1.092803,0.048701,0.245058,0.081802,0.223187,0.827823,0.192827,0.081802,0.127896,0.168589,0.009458,0.831682,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,4,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|4,25,25,25,sha3,10,,,,1.468517,0.192827,0.007304,0.010288,0.109823,0.001493,0.007344,0.010508,0.098502,0.001964,104,85,43,545,1,0
185,1,2.321152,1.254804,1.066348,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=ArbiterPuf,1.091941,0.047548,0.271153,0.076793,0.225287,0.833483,0.191805,0.076793,0.127516,0.170974,0.009277,0.841062,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,5,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|5,25,25,25,sha3,10,,,,1.508476,0.191805,0.007364,0.010469,0.100105,0.001563,0.007182,0.010359,0.098262,0.001993,104,85,43,545,1,0
186,1,2.340568,1.280511,1.060057,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=ArbiterPuf,1.106208,0.047939,0.243164,0.082493,0.223883,0.833263,0.201813,0.082493,0.127546,0.16692,0.009317,0.836174,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,6,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|6,25,25,25,sha3,10,,,,1.470141,0.201813,0.007162,0.010619,0.110034,0.001492,0.007174,0.010499,0.098262,0.001973,104,85,43,545,1,0
187,1,2.284154,1.234385,1.049769,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=ArbiterPuf,1.072736,0.047307,0.251867,0.076261,0.219595,0.824125,0.182949,0.076261,0.127787,0.17786,0.009127,0.830174,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,7,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|7,25,25,25,sha3,10,,,,1.479496,0.182949,0.007125,0.01034,0.098953,0.001412,0.007074,0.010269,0.097691,0.001853,104,85,43,545,1,0
188,1,2.31358,1.241789,1.071791,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=ArbiterPuf,1.079899,0.04826,0.243003,0.076121,0.222807,0.823574,0.190633,0.076121,0.137164,0.202082,0.009648,0.848983,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,8,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|8,25,25,25,sha3,10,,,,1.516876,0.190633,0.007084,0.010369,0.099414,0.001553,0.007223,0.014437,0.10241,0.002515,104,85,43,545,1,0
189,1,2.322143,1.264811,1.057332,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=ArbiterPuf,1.101278,0.048159,0.272332,0.077133,0.219885,0.834445,0.195051,0.077133,0.127225,0.158248,0.009267,0.837447,ArbiterPuf,ArbiterPuf-25-20260922-20:32:05-1127388,9,ArbiterPuf-25-20260922-20:32:05-1127388|phase2|9,25,25,25,sha3,10,,,,1.487913,0.195051,0.007454,0.010429,0.105295,0.001583,0.007173,0.010469,0.098332,0.002004,104,85,43,545,1,0
190,1,2.366726,1.295488,1.071238,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=ArbiterPuf,1.121806,0.051104,0.267217,0.08103,0.242605,0.832491,0.202745,0.08103,0.163623,0.174841,0.011622,0.828633,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,0,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|0,26,26,26,sha3,10,,,,1.513297,0.202745,0.008014,0.011101,0.118449,0.002605,0.007523,0.013166,0.099154,0.011231,104,85,43,545,1,0
191,1,2.397495,1.301009,1.096486,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=ArbiterPuf,1.13475,0.049061,0.259917,0.078165,0.254423,0.866143,0.194961,0.078165,0.130051,0.170345,0.009929,0.842063,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,1,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|1,26,26,26,sha3,10,,,,1.526748,0.194961,0.007494,0.0111,0.10331,0.001683,0.007494,0.01078,0.098252,0.003597,104,85,43,545,1,0
192,1,2.328503,1.264832,1.063671,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=ArbiterPuf,1.101509,0.04885,0.255405,0.076953,0.220464,0.828734,0.196103,0.076953,0.127376,0.169042,0.009417,0.843206,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,2,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|2,26,26,26,sha3,10,,,,1.488118,0.196103,0.007234,0.010589,0.100976,0.001523,0.007324,0.01076,0.098372,0.002384,104,85,43,545,1,0
193,1,2.33118,1.269088,1.062092,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=ArbiterPuf,1.105667,0.047598,0.263253,0.077132,0.224353,0.835456,0.19424,0.077132,0.126975,0.16374,0.009157,0.837739,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,3,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|3,26,26,26,sha3,10,,,,1.489085,0.19424,0.007363,0.012984,0.105315,0.001482,0.007203,0.01045,0.098243,0.002003,104,85,43,545,1,0
194,1,2.339284,1.25369,1.085594,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=ArbiterPuf,1.090789,0.047849,0.250786,0.076762,0.243085,0.83161,0.192075,0.076762,0.13516,0.167743,0.009377,0.842509,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,4,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|4,26,26,26,sha3,10,,,,1.504123,0.192075,0.007304,0.01068,0.099744,0.001533,0.007134,0.010519,0.105326,0.002204,104,85,43,545,1,0
195,1,2.350145,1.272706,1.077439,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=ArbiterPuf,1.099005,0.048129,0.25802,0.082092,0.249294,0.827652,0.203327,0.082092,0.127737,0.168706,0.009517,0.828145,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,5,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|5,26,26,26,sha3,10,,,,1.504164,0.203327,0.007263,0.0106,0.105224,0.001553,0.007304,0.01054,0.098121,0.002184,104,85,43,545,1,0
196,1,2.332693,1.262798,1.069895,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=ArbiterPuf,1.097251,0.047839,0.248288,0.078205,0.23818,0.835026,0.195322,0.078205,0.127646,0.177166,0.009137,0.831715,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,6,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|6,26,26,26,sha3,10,,,,1.495349,0.195322,0.007103,0.0104,0.101759,0.001443,0.007122,0.010509,0.098062,0.001883,104,85,43,545,1,0
197,1,2.33868,1.248622,1.090058,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=ArbiterPuf,1.086722,0.055903,0.243559,0.076341,0.244024,0.824737,0.195291,0.076341,0.127215,0.163009,0.009218,0.846034,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,7,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|7,26,26,26,sha3,10,,,,1.496626,0.195291,0.007343,0.0102,0.099584,0.001513,0.007203,0.010178,0.106929,0.001953,104,85,43,545,1,0
198,1,2.311949,1.263169,1.04878,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=ArbiterPuf,1.101198,0.048109,0.245983,0.076412,0.215462,0.834946,0.195272,0.076412,0.126564,0.165251,0.009147,0.833317,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,8,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|8,26,26,26,sha3,10,,,,1.460013,0.195272,0.007233,0.010239,0.104434,0.001372,0.007193,0.010429,0.098051,0.001944,104,85,43,545,1,0
199,1,2.305065,1.259811,1.045254,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=ArbiterPuf,1.074118,0.051455,0.259269,0.076912,0.21524,0.814087,0.192316,0.076912,0.126655,0.189781,0.031869,0.830014,ArbiterPuf,ArbiterPuf-26-20260922-20:32:05-1127388,9,ArbiterPuf-26-20260922-20:32:05-1127388|phase2|9,26,26,26,sha3,10,,,,1.494305,0.192316,0.008006,0.01044,0.100085,0.001412,0.008306,0.010218,0.100235,0.001963,104,85,43,545,1,0
200,1,2.353514,1.290547,1.062967,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=ArbiterPuf,1.117208,0.049912,0.262672,0.08142,0.226344,0.837861,0.197636,0.08142,0.13547,0.16255,0.010499,0.836623,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,0,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|0,27,27,27,sha3,10,,,,1.488189,0.197636,0.007985,0.011171,0.115995,0.002114,0.007606,0.010519,0.099334,0.008336,104,85,43,545,1,0
201,1,2.348579,1.271724,1.076855,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=ArbiterPuf,1.103834,0.047928,0.2613,0.078896,0.22699,0.837821,0.197215,0.078896,0.177579,0.186012,0.010098,0.849865,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,1,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|1,27,27,27,sha3,10,,,,1.524167,0.197215,0.007383,0.01071,0.103041,0.001763,0.007314,0.024034,0.122195,0.003116,104,85,43,545,1,0
202,1,2.344063,1.294465,1.049598,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=ArbiterPuf,1.129691,0.049422,0.252264,0.077543,0.21972,0.863007,0.195392,0.077543,0.128969,0.167469,0.009688,0.829879,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,2,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|2,27,27,27,sha3,10,,,,1.469331,0.195392,0.007474,0.01086,0.10262,0.001613,0.007383,0.0108,0.098423,0.003617,104,85,43,545,1,0
203,1,2.330745,1.26445,1.066295,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=ArbiterPuf,1.099495,0.047879,0.284681,0.077744,0.23338,0.833833,0.193248,0.077744,0.127606,0.180103,0.009467,0.832915,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,3,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|3,27,27,27,sha3,10,,,,1.531079,0.193248,0.007325,0.010869,0.105625,0.001583,0.007234,0.010498,0.098432,0.002174,104,85,43,545,1,0
204,1,2.347248,1.267958,1.07929,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=ArbiterPuf,1.102882,0.048971,0.268102,0.077744,0.245071,0.836528,0.19942,0.077744,0.128557,0.186619,0.009588,0.834219,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,4,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|4,27,27,27,sha3,10,,,,1.534012,0.19942,0.007262,0.010871,0.100867,0.001393,0.007174,0.010588,0.098773,0.002144,104,85,43,545,1,0
205,1,2.321384,1.273177,1.048207,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=ArbiterPuf,1.100086,0.047919,0.241417,0.081912,0.220603,0.835196,0.197977,0.081912,0.127987,0.165831,0.009267,0.827604,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,5,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|5,27,27,27,sha3,10,,,,1.455455,0.197977,0.007394,0.01062,0.105195,0.001563,0.007263,0.010549,0.098023,0.002204,104,85,43,545,1,0
206,1,2.335262,1.237633,1.097629,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=ArbiterPuf,1.07483,0.04831,0.252042,0.076773,0.254423,0.818195,0.189862,0.076773,0.136583,0.181264,0.009257,0.843206,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,6,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|6,27,27,27,sha3,10,,,,1.530935,0.189862,0.007164,0.010389,0.100084,0.001472,0.007222,0.01124,0.105976,0.002154,104,85,43,545,1,0
207,1,2.322217,1.255686,1.066531,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=ArbiterPuf,1.092393,0.047508,0.288037,0.077093,0.22202,0.82652,0.198697,0.077093,0.127015,0.178913,0.009107,0.844511,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,7,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|7,27,27,27,sha3,10,,,,1.533481,0.198697,0.007233,0.010449,0.100496,0.001452,0.007074,0.010509,0.098061,0.002024,104,85,43,545,1,0
208,1,2.326079,1.266165,1.059914,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=ArbiterPuf,1.094126,0.048339,0.261631,0.081351,0.229166,0.835176,0.191845,0.081351,0.128178,0.199822,0.009337,0.830748,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,8,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|8,27,27,27,sha3,10,,,,1.521367,0.191845,0.007293,0.010539,0.104623,0.001493,0.007174,0.01054,0.098322,0.002064,104,85,43,545,1,0
209,1,2.344641,1.278047,1.066594,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=ArbiterPuf,1.092953,0.047358,0.249342,0.087933,0.237281,0.837871,0.188358,0.087933,0.127827,0.16328,0.009228,0.829313,ArbiterPuf,ArbiterPuf-27-20260922-20:32:06-1127388,9,ArbiterPuf-27-20260922-20:32:06-1127388|phase2|9,27,27,27,sha3,10,,,,1.479216,0.188358,0.007192,0.010969,0.110786,0.001483,0.007274,0.010439,0.098173,0.002124,104,85,43,545,1,0
210,1,2.378612,1.30741,1.071202,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=ArbiterPuf,1.125534,0.050393,0.243232,0.085488,0.232465,0.838983,0.19976,0.085488,0.135661,0.176491,0.0109,0.838737,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,0,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|0,28,28,28,sha3,10,,,,1.490925,0.19976,0.007866,0.013134,0.120543,0.002094,0.007794,0.01057,0.099314,0.008335,104,85,43,545,1,0
211,1,2.491222,1.397187,1.094035,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=ArbiterPuf,1.211292,0.049141,0.261302,0.087793,0.238462,0.903633,0.234003,0.087793,0.165266,0.162409,0.010309,0.855574,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,1,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|1,28,28,28,sha3,10,,,,1.517746,0.234003,0.007494,0.015509,0.109643,0.001794,0.009237,0.011601,0.106637,0.004368,104,85,43,545,1,0
212,1,2.362399,1.289248,1.073151,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=ArbiterPuf,1.124582,0.049141,0.254589,0.077524,0.23726,0.848661,0.203627,0.077524,0.128268,0.195947,0.009618,0.835892,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,2,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|2,28,28,28,sha3,10,,,,1.523687,0.203627,0.007403,0.01085,0.10278,0.001603,0.007304,0.01065,0.098582,0.003016,104,85,43,545,1,0
213,1,2.348209,1.270651,1.077558,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=ArbiterPuf,1.097611,0.047468,0.25589,0.081781,0.225638,0.832331,0.195803,0.081781,0.126945,0.18819,0.009478,0.85192,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,3,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|3,28,28,28,sha3,10,,,,1.521638,0.195803,0.007274,0.01049,0.105185,0.001583,0.007153,0.010448,0.098041,0.002134,104,85,43,545,1,0
214,1,2.348931,1.274659,1.074272,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=ArbiterPuf,1.101479,0.048851,0.254427,0.081881,0.218447,0.836188,0.196995,0.081881,0.137905,0.161993,0.009418,0.855825,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,4,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|4,28,28,28,sha3,10,,,,1.490692,0.196995,0.007193,0.010689,0.105276,0.001563,0.007344,0.010911,0.107698,0.002414,104,85,43,545,1,0
215,1,2.33004,1.25782,1.07222,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=ArbiterPuf,1.094767,0.047098,0.269759,0.076933,0.230227,0.825247,0.202034,0.076933,0.127206,0.17374,0.009187,0.841994,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,5,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|5,28,28,28,sha3,10,,,,1.515719,0.202034,0.007244,0.010509,0.100236,0.001503,0.007113,0.010169,0.097961,0.002164,104,85,43,545,1,0
216,1,2.379124,1.271494,1.10763,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=ArbiterPuf,1.098825,0.048339,0.264095,0.081691,0.255511,0.836519,0.189931,0.081691,0.127426,0.164204,0.009287,0.852119,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,6,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|6,28,28,28,sha3,10,,,,1.535929,0.189931,0.007222,0.01048,0.110014,0.001503,0.007153,0.01053,0.097992,0.002194,104,85,43,545,1,0
217,1,2.310773,1.250475,1.060298,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=ArbiterPuf,1.088324,0.052517,0.249159,0.076412,0.219984,0.833443,0.188208,0.076412,0.126444,0.171852,0.009327,0.840314,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,7,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|7,28,28,28,sha3,10,,,,1.481309,0.188208,0.007225,0.010379,0.099745,0.001473,0.007254,0.010279,0.102851,0.002034,104,85,43,545,1,0
218,1,2.342661,1.266094,1.076567,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=ArbiterPuf,1.103142,0.04837,0.264301,0.076842,0.226241,0.832612,0.197044,0.076842,0.127687,0.176739,0.009268,0.850326,ArbiterPuf,ArbiterPuf-28-20260922-20:32:06-1127388,8,ArbiterPuf-28-20260922-20:32:06-1127388|phase2|8,28,28,28,sha3,10,,,,1.517607,0.197044,0.007153,0.01033,0.104894,0.001513,0.007313,0.010479,0.098222,0.002054,104,85,43,545,1,0
