idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
582,1,3.290558,1.515694,1.774864,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[12]; config=Swarm20,1.354412,0.046523,0.279826,0.0751,0.217645,1.099113,0.191562,0.0751,0.171122,0.183285,0.011082,1.557219,Swarm20,Swarm20-6-20260809-23:47:28-406518,12,Swarm20-6-20260809-23:47:28-406518|phase2|12,6,6,6,sha3,20,,,,2.237975,0.191562,0.007155,0.00994,0.098135,0.001694,0.006914,0.00971,0.096934,0.002505,104,85,43,1085,1,0
583,1,3.31171,1.516676,1.795034,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[13]; config=Swarm20,1.355324,0.045922,0.245163,0.07517,0.248174,1.099824,0.191973,0.07517,0.170861,0.181305,0.011012,1.54686,Swarm20,Swarm20-6-20260809-23:47:28-406518,13,Swarm20-6-20260809-23:47:28-406518|phase2|13,6,6,6,sha3,20,,,,2.221502,0.191973,0.007054,0.009931,0.098386,0.001794,0.006854,0.009849,0.096894,0.002616,104,85,43,1085,1,0
584,1,3.539941,1.756453,1.783488,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[14]; config=Swarm20,1.594511,0.046893,0.248311,0.07546,0.232927,1.094013,0.437022,0.07546,0.171121,0.176057,0.011022,1.550561,Swarm20,Swarm20-6-20260809-23:47:28-406518,14,Swarm20-6-20260809-23:47:28-406518|phase2|14,6,6,6,sha3,20,,,,2.207856,0.437022,0.007035,0.01001,0.098526,0.001734,0.007165,0.00996,0.096913,0.002605,104,85,43,1085,1,0
585,1,3.326501,1.508799,1.817702,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[15]; config=Swarm20,1.347258,0.046282,0.242339,0.07532,0.255824,1.094754,0.188536,0.07532,0.177173,0.158973,0.010901,1.561878,Swarm20,Swarm20-6-20260809-23:47:28-406518,15,Swarm20-6-20260809-23:47:28-406518|phase2|15,6,6,6,sha3,20,,,,2.219014,0.188536,0.007364,0.009889,0.098357,0.001683,0.006974,0.009941,0.096874,0.002525,104,85,43,1085,1,0
586,1,3.311339,1.525223,1.786116,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[16]; config=Swarm20,1.362879,0.047485,0.24332,0.075471,0.229787,1.105065,0.192143,0.075471,0.172514,0.158138,0.011402,1.556329,Swarm20,Swarm20-6-20260809-23:47:28-406518,16,Swarm20-6-20260809-23:47:28-406518|phase2|16,6,6,6,sha3,20,,,,2.187574,0.192143,0.007134,0.010551,0.099409,0.001804,0.007044,0.01002,0.097233,0.002926,104,85,43,1085,1,0
587,1,3.574304,1.784902,1.789402,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[17]; config=Swarm20,1.621726,0.048677,0.259218,0.075651,0.21965,1.354702,0.197604,0.075651,0.174999,0.161478,0.011874,1.569752,Swarm20,Swarm20-6-20260809-23:47:28-406518,17,Swarm20-6-20260809-23:47:28-406518|phase2|17,6,6,6,sha3,20,,,,2.210098,0.197604,0.007214,0.010651,0.101573,0.001824,0.007184,0.01004,0.097725,0.003918,104,85,43,1085,1,0
588,1,3.354663,1.558891,1.795772,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[18]; config=Swarm20,1.393771,0.049228,0.280638,0.076533,0.235509,1.092229,0.230019,0.076533,0.174848,0.182758,0.012054,1.560263,Swarm20,Swarm20-6-20260809-23:47:28-406518,18,Swarm20-6-20260809-23:47:28-406518|phase2|18,6,6,6,sha3,20,,,,2.259168,0.230019,0.007465,0.011304,0.101492,0.002125,0.007096,0.01033,0.097554,0.003818,104,85,43,1085,1,0
589,1,3.350839,1.517467,1.833372,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[19]; config=Swarm20,1.354673,0.047184,0.254128,0.075791,0.244646,1.098782,0.189719,0.075791,0.178146,0.175012,0.011212,1.588726,Swarm20,Swarm20-6-20260809-23:47:28-406518,19,Swarm20-6-20260809-23:47:28-406518|phase2|19,6,6,6,sha3,20,,,,2.262512,0.189719,0.007185,0.01017,0.099158,0.001694,0.007013,0.01017,0.101944,0.003076,104,85,43,1085,1,0
590,1,3.381083,1.597478,1.783605,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Swarm20,1.422388,0.050511,0.240992,0.080521,0.218835,1.133121,0.198766,0.080521,0.183977,0.169969,0.014048,1.564769,Swarm20,Swarm20-7-20260809-23:47:28-406518,0,Swarm20-7-20260809-23:47:28-406518|phase2|0,7,7,7,sha3,20,,,,2.194566,0.198766,0.007926,0.011663,0.122565,0.002555,0.007636,0.010972,0.098617,0.011212,104,85,43,1085,1,0
591,1,3.367645,1.56868,1.798965,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Swarm20,1.402769,0.047435,0.285225,0.076783,0.236064,1.121728,0.210289,0.076783,0.174638,0.158913,0.012345,1.562901,Swarm20,Swarm20-7-20260809-23:47:28-406518,1,Swarm20-7-20260809-23:47:28-406518|phase2|1,7,7,7,sha3,20,,,,2.243103,0.210289,0.007395,0.010441,0.101693,0.002004,0.007124,0.010111,0.097634,0.003928,104,85,43,1085,1,0
592,1,3.414769,1.614722,1.800047,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Swarm20,1.446736,0.048066,0.239655,0.077936,0.246274,1.168712,0.20542,0.077936,0.174678,0.158262,0.012114,1.553773,Swarm20,Swarm20-7-20260809-23:47:28-406518,2,Swarm20-7-20260809-23:47:28-406518|phase2|2,7,7,7,sha3,20,,,,2.197964,0.20542,0.008146,0.010861,0.104188,0.001934,0.007205,0.010201,0.097854,0.003888,104,85,43,1085,1,0
593,1,3.314357,1.53277,1.781587,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Swarm20,1.365685,0.052445,0.256886,0.077365,0.230346,1.099834,0.191112,0.077365,0.175039,0.190189,0.012355,1.551241,Swarm20,Swarm20-7-20260809-23:47:28-406518,3,Swarm20-7-20260809-23:47:28-406518|phase2|3,7,7,7,sha3,20,,,,2.228663,0.191112,0.010361,0.010402,0.103947,0.001984,0.007255,0.012966,0.099198,0.003738,104,85,43,1085,1,0
594,1,3.3217,1.524743,1.796957,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Swarm20,1.362128,0.046924,0.245789,0.075561,0.241005,1.090826,0.197313,0.075561,0.171762,0.188168,0.011493,1.555952,Swarm20,Swarm20-7-20260809-23:47:28-406518,4,Swarm20-7-20260809-23:47:28-406518|phase2|4,7,7,7,sha3,20,,,,2.230914,0.197313,0.007103,0.01018,0.098467,0.001774,0.007005,0.00984,0.096943,0.002766,104,85,43,1085,1,0
595,1,3.654404,1.867909,1.786495,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=Swarm20,1.699872,0.049098,0.275672,0.077786,0.227064,1.34829,0.273987,0.077786,0.178266,0.191068,0.012465,1.559432,Swarm20,Swarm20-7-20260809-23:47:28-406518,5,Swarm20-7-20260809-23:47:28-406518|phase2|5,7,7,7,sha3,20,,,,2.253235,0.273987,0.007566,0.012896,0.107815,0.002104,0.007114,0.01032,0.097985,0.005581,104,85,43,1085,1,0
596,1,3.362533,1.539112,1.823421,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=Swarm20,1.374713,0.047325,0.243141,0.076443,0.246652,1.099574,0.206401,0.076443,0.174588,0.180891,0.011513,1.576769,Swarm20,Swarm20-7-20260809-23:47:28-406518,6,Swarm20-7-20260809-23:47:28-406518|phase2|6,7,7,7,sha3,20,,,,2.247453,0.206401,0.007235,0.010522,0.100029,0.001833,0.006984,0.010069,0.097585,0.002805,104,85,43,1085,1,0
597,1,3.298832,1.524582,1.77425,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=Swarm20,1.362358,0.046693,0.291147,0.075551,0.217053,1.103011,0.193546,0.075551,0.177865,0.168649,0.011122,1.557198,Swarm20,Swarm20-7-20260809-23:47:28-406518,7,Swarm20-7-20260809-23:47:28-406518|phase2|7,7,7,7,sha3,20,,,,2.234046,0.193546,0.007125,0.00992,0.099098,0.001704,0.007004,0.009879,0.097665,0.003046,104,85,43,1085,1,0
598,1,3.291254,1.510444,1.78081,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=Swarm20,1.348189,0.047485,0.263862,0.075461,0.229899,1.090616,0.193396,0.075461,0.172434,0.168399,0.011333,1.550911,Swarm20,Swarm20-7-20260809-23:47:28-406518,8,Swarm20-7-20260809-23:47:28-406518|phase2|8,7,7,7,sha3,20,,,,2.213071,0.193396,0.007074,0.01002,0.098487,0.001844,0.007155,0.00992,0.096963,0.002956,104,85,43,1085,1,0
599,1,3.311031,1.532968,1.778063,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=Swarm20,1.370144,0.046733,0.25382,0.075871,0.214559,1.110415,0.194919,0.075871,0.172224,0.172501,0.011082,1.563504,Swarm20,Swarm20-7-20260809-23:47:28-406518,9,Swarm20-7-20260809-23:47:28-406518|phase2|9,7,7,7,sha3,20,,,,2.204384,0.194919,0.007404,0.01029,0.099589,0.001794,0.007014,0.010231,0.097094,0.002936,104,85,43,1085,1,0
600,1,3.326184,1.501055,1.825129,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[10]; config=Swarm20,1.340074,0.046543,0.257677,0.074869,0.250259,1.093803,0.183115,0.074869,0.18014,0.169888,0.011243,1.574871,Swarm20,Swarm20-7-20260809-23:47:28-406518,10,Swarm20-7-20260809-23:47:28-406518|phase2|10,7,7,7,sha3,20,,,,2.252694,0.183115,0.007115,0.01005,0.098156,0.001793,0.006903,0.01007,0.10477,0.002636,104,85,43,1085,1,0
601,1,3.338097,1.515855,1.822242,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[11]; config=Swarm20,1.354693,0.046283,0.241499,0.07503,0.229588,1.095205,0.195871,0.07503,0.171241,0.17813,0.011102,1.592654,Swarm20,Swarm20-7-20260809-23:47:28-406518,11,Swarm20-7-20260809-23:47:28-406518|phase2|11,7,7,7,sha3,20,,,,2.241871,0.195871,0.007114,0.00995,0.098266,0.001773,0.006944,0.009909,0.096964,0.002626,104,85,43,1085,1,0
602,1,3.32167,1.51342,1.80825,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[12]; config=Swarm20,1.352568,0.046353,0.256459,0.07486,0.242723,1.093903,0.1956,0.07486,0.170891,0.188654,0.011132,1.565527,Swarm20,Swarm20-7-20260809-23:47:28-406518,12,Swarm20-7-20260809-23:47:28-406518|phase2|12,7,7,7,sha3,20,,,,2.253364,0.1956,0.007113,0.00994,0.098406,0.001894,0.006874,0.009879,0.096944,0.002796,104,85,43,1085,1,0
603,1,3.296588,1.504713,1.791875,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[13]; config=Swarm20,1.342589,0.046032,0.299127,0.075511,0.241199,1.091067,0.188436,0.075511,0.177274,0.161837,0.011102,1.550676,Swarm20,Swarm20-7-20260809-23:47:28-406518,13,Swarm20-7-20260809-23:47:28-406518|phase2|13,7,7,7,sha3,20,,,,2.252838,0.188436,0.007104,0.00994,0.098727,0.001753,0.006913,0.009911,0.102344,0.002746,104,85,43,1085,1,0
604,1,3.329214,1.530252,1.798962,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[14]; config=Swarm20,1.342689,0.046272,0.242856,0.087845,0.229191,1.095065,0.184809,0.087845,0.257864,0.172858,0.011873,1.569771,Swarm20,Swarm20-7-20260809-23:47:28-406518,14,Swarm20-7-20260809-23:47:28-406518|phase2|14,7,7,7,sha3,20,,,,2.214676,0.184809,0.007104,0.011342,0.109399,0.002014,0.008827,0.014098,0.120189,0.003096,104,85,43,1085,1,0
605,1,3.36968,1.552769,1.816911,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[15]; config=Swarm20,1.388811,0.047815,0.241472,0.076092,0.228208,1.131237,0.187654,0.076092,0.172935,0.178491,0.011774,1.588703,Swarm20,Swarm20-7-20260809-23:47:28-406518,15,Swarm20-7-20260809-23:47:28-406518|phase2|15,7,7,7,sha3,20,,,,2.236874,0.187654,0.007224,0.010621,0.102785,0.001954,0.006914,0.010129,0.097214,0.003407,104,85,43,1085,1,0
606,1,3.322365,1.523108,1.799257,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[16]; config=Swarm20,1.360875,0.048036,0.249045,0.07549,0.23597,1.094984,0.196292,0.07549,0.171993,0.175881,0.011253,1.563287,Swarm20,Swarm20-7-20260809-23:47:28-406518,16,Swarm20-7-20260809-23:47:28-406518|phase2|16,7,7,7,sha3,20,,,,2.224183,0.196292,0.007265,0.009989,0.103176,0.001764,0.007145,0.01,0.097445,0.003016,104,85,43,1085,1,0
607,1,3.317489,1.509261,1.808228,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[17]; config=Swarm20,1.347178,0.046483,0.27961,0.0752,0.222085,1.095386,0.187734,0.0752,0.17999,0.191417,0.011683,1.586143,Swarm20,Swarm20-7-20260809-23:47:28-406518,17,Swarm20-7-20260809-23:47:28-406518|phase2|17,7,7,7,sha3,20,,,,2.279254,0.187734,0.007044,0.00981,0.098577,0.001783,0.006874,0.00986,0.096982,0.003276,104,85,43,1085,1,0
608,1,3.307982,1.511277,1.796705,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[18]; config=Swarm20,1.34821,0.046603,0.252592,0.075772,0.2307,1.094464,0.189428,0.075772,0.171101,0.182326,0.011523,1.566005,Swarm20,Swarm20-7-20260809-23:47:28-406518,18,Swarm20-7-20260809-23:47:28-406518|phase2|18,7,7,7,sha3,20,,,,2.231623,0.189428,0.007054,0.01002,0.098827,0.001864,0.006934,0.009909,0.096853,0.002605,104,85,43,1085,1,0
609,1,3.353777,1.562096,1.791681,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[19]; config=Swarm20,1.398329,0.047365,0.276934,0.076182,0.234536,1.121969,0.208796,0.076182,0.174118,0.158426,0.011403,1.557145,Swarm20,Swarm20-7-20260809-23:47:28-406518,19,Swarm20-7-20260809-23:47:28-406518|phase2|19,7,7,7,sha3,20,,,,2.227041,0.208796,0.007275,0.010531,0.100972,0.001803,0.007043,0.010179,0.097045,0.003547,104,85,43,1085,1,0
610,1,3.346214,1.561064,1.78515,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Swarm20,1.384833,0.05021,0.257297,0.081342,0.235596,1.1025,0.193316,0.081342,0.182003,0.187797,0.013547,1.549554,Swarm20,Swarm20-8-20260809-23:47:28-406518,0,Swarm20-8-20260809-23:47:28-406518|phase2|0,8,8,8,sha3,20,,,,2.230244,0.193316,0.008708,0.011062,0.123627,0.002615,0.007624,0.010811,0.098065,0.009159,104,85,43,1085,1,0
611,1,3.302697,1.516075,1.786622,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Swarm20,1.352358,0.046753,0.257027,0.075721,0.222022,1.101367,0.184098,0.075721,0.174177,0.186218,0.012275,1.5646,Swarm20,Swarm20-8-20260809-23:47:28-406518,1,Swarm20-8-20260809-23:47:28-406518|phase2|1,8,8,8,sha3,20,,,,2.229867,0.184098,0.007275,0.010342,0.099247,0.001894,0.007143,0.009979,0.097245,0.003016,104,85,43,1085,1,0
612,1,3.399314,1.597808,1.801506,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Swarm20,1.42831,0.04985,0.256953,0.078286,0.225058,1.131578,0.216893,0.078286,0.176151,0.158583,0.012926,1.576448,Swarm20,Swarm20-8-20260809-23:47:28-406518,2,Swarm20-8-20260809-23:47:28-406518|phase2|2,8,8,8,sha3,20,,,,2.217043,0.216893,0.008056,0.012094,0.111623,0.002154,0.007376,0.010831,0.097944,0.004088,104,85,43,1085,1,0
613,1,3.344083,1.520764,1.823319,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Swarm20,1.35818,0.046012,0.252329,0.07527,0.242189,1.099474,0.191101,0.07527,0.178776,0.162673,0.012044,1.58113,Swarm20,Swarm20-8-20260809-23:47:28-406518,3,Swarm20-8-20260809-23:47:28-406518|phase2|3,8,8,8,sha3,20,,,,2.238321,0.191101,0.007225,0.01013,0.098567,0.001904,0.006863,0.01014,0.096993,0.002835,104,85,43,1085,1,0
614,1,3.299779,1.504792,1.794987,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Swarm20,1.342749,0.046553,0.276531,0.07527,0.225276,1.091909,0.18537,0.07527,0.172224,0.173223,0.011503,1.569711,Swarm20,Swarm20-8-20260809-23:47:28-406518,4,Swarm20-8-20260809-23:47:28-406518|phase2|4,8,8,8,sha3,20,,,,2.244741,0.18537,0.007124,0.010069,0.098236,0.001784,0.006964,0.00987,0.097174,0.002715,104,85,43,1085,1,0
615,1,3.432042,1.633558,1.798484,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=Swarm20,1.466636,0.048317,0.271908,0.077444,0.240171,1.196738,0.200149,0.077444,0.17558,0.162881,0.012034,1.558313,Swarm20,Swarm20-8-20260809-23:47:28-406518,5,Swarm20-8-20260809-23:47:28-406518|phase2|5,8,8,8,sha3,20,,,,2.233273,0.200149,0.007425,0.011403,0.102124,0.001913,0.007164,0.010742,0.097424,0.003647,104,85,43,1085,1,0
616,1,3.476415,1.655302,1.821113,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=Swarm20,1.47378,0.057395,0.257604,0.084719,0.237398,1.210285,0.191311,0.084719,0.17537,0.164567,0.012084,1.583714,Swarm20,Swarm20-8-20260809-23:47:28-406518,6,Swarm20-8-20260809-23:47:28-406518|phase2|6,8,8,8,sha3,20,,,,2.243284,0.191311,0.011504,0.011163,0.107454,0.001884,0.009209,0.011033,0.103055,0.003297,104,85,43,1085,1,0
617,1,3.330999,1.517037,1.813962,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=Swarm20,1.352328,0.046873,0.24708,0.076553,0.262953,1.097189,0.188185,0.076553,0.181643,0.17085,0.011603,1.551009,Swarm20,Swarm20-8-20260809-23:47:28-406518,7,Swarm20-8-20260809-23:47:28-406518|phase2|7,8,8,8,sha3,20,,,,2.231892,0.188185,0.007125,0.010151,0.100219,0.001754,0.007035,0.009909,0.097705,0.002776,104,85,43,1085,1,0
618,1,3.309684,1.522056,1.787628,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=Swarm20,1.359583,0.047505,0.249676,0.07556,0.216246,1.101698,0.192845,0.07556,0.171813,0.171976,0.011353,1.571381,Swarm20,Swarm20-8-20260809-23:47:28-406518,8,Swarm20-8-20260809-23:47:28-406518|phase2|8,8,8,8,sha3,20,,,,2.20928,0.192845,0.007113,0.01002,0.099318,0.001884,0.007104,0.009929,0.096924,0.002896,104,85,43,1085,1,0
619,1,3.303534,1.515493,1.788041,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=Swarm20,1.353681,0.046442,0.2397,0.07544,0.230512,1.093301,0.197083,0.07544,0.171793,0.169128,0.010932,1.557529,Swarm20,Swarm20-8-20260809-23:47:28-406518,9,Swarm20-8-20260809-23:47:28-406518|phase2|9,8,8,8,sha3,20,,,,2.196869,0.197083,0.007074,0.01014,0.098375,0.001743,0.007125,0.009809,0.096893,0.002906,104,85,43,1085,1,0
620,1,3.272211,1.503679,1.768532,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[10]; config=Swarm20,1.342499,0.046774,0.270525,0.074999,0.214825,1.091838,0.186402,0.074999,0.176563,0.179981,0.011182,1.553706,Swarm20,Swarm20-8-20260809-23:47:28-406518,10,Swarm20-8-20260809-23:47:28-406518|phase2|10,8,8,8,sha3,20,,,,2.219038,0.186402,0.006924,0.00995,0.098556,0.001863,0.006944,0.00987,0.097043,0.002625,104,85,43,1085,1,0
621,1,3.2951,1.500223,1.794877,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[11]; config=Swarm20,1.338751,0.046163,0.256026,0.07516,0.228639,1.089153,0.18538,0.07516,0.171663,0.183514,0.011152,1.566238,Swarm20,Swarm20-8-20260809-23:47:28-406518,11,Swarm20-8-20260809-23:47:28-406518|phase2|11,8,8,8,sha3,20,,,,2.234417,0.18538,0.007084,0.009899,0.098175,0.001734,0.006843,0.00994,0.096812,0.002746,104,85,43,1085,1,0
622,1,3.302038,1.506384,1.795654,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[12]; config=Swarm20,1.344803,0.046383,0.266765,0.07541,0.220391,1.091518,0.190029,0.07541,0.170441,0.181623,0.010761,1.575263,Swarm20,Swarm20-8-20260809-23:47:28-406518,12,Swarm20-8-20260809-23:47:28-406518|phase2|12,8,8,8,sha3,20,,,,2.244043,0.190029,0.007024,0.00988,0.098718,0.001824,0.006934,0.009779,0.096833,0.002625,104,85,43,1085,1,0
623,1,3.309216,1.512907,1.796309,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[13]; config=Swarm20,1.351847,0.046051,0.259005,0.074979,0.233471,1.101678,0.187484,0.074979,0.175771,0.163797,0.011102,1.562838,Swarm20,Swarm20-8-20260809-23:47:28-406518,13,Swarm20-8-20260809-23:47:28-406518|phase2|13,8,8,8,sha3,20,,,,2.219111,0.187484,0.007075,0.009719,0.098126,0.001683,0.006893,0.00985,0.096853,0.002806,104,85,43,1085,1,0
624,1,3.280154,1.507459,1.772695,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[14]; config=Swarm20,1.346487,0.046383,0.268057,0.07509,0.225321,1.089965,0.192995,0.07509,0.17079,0.166384,0.010792,1.547374,Swarm20,Swarm20-8-20260809-23:47:28-406518,14,Swarm20-8-20260809-23:47:28-406518|phase2|14,8,8,8,sha3,20,,,,2.207136,0.192995,0.007103,0.00981,0.098276,0.001713,0.006884,0.009729,0.096843,0.002515,104,85,43,1085,1,0
625,1,3.278372,1.504561,1.773811,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[15]; config=Swarm20,1.34365,0.045902,0.259376,0.07515,0.222758,1.091327,0.189538,0.07515,0.171112,0.177158,0.010611,1.551053,Swarm20,Swarm20-8-20260809-23:47:28-406518,15,Swarm20-8-20260809-23:47:28-406518|phase2|15,8,8,8,sha3,20,,,,2.210345,0.189538,0.007025,0.00998,0.098126,0.001713,0.006904,0.009819,0.096864,0.002605,104,85,43,1085,1,0
626,1,3.263863,1.498331,1.765532,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[16]; config=Swarm20,1.337499,0.046212,0.25839,0.07497,0.213375,1.092019,0.183035,0.07497,0.175751,0.174883,0.010892,1.552157,Swarm20,Swarm20-8-20260809-23:47:28-406518,16,Swarm20-8-20260809-23:47:28-406518|phase2|16,8,8,8,sha3,20,,,,2.198806,0.183035,0.007044,0.00988,0.097925,0.001733,0.007005,0.009699,0.096442,0.002655,104,85,43,1085,1,0
627,1,3.552205,1.73994,1.812265,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[17]; config=Swarm20,1.575854,0.048768,0.255772,0.076322,0.232758,1.318521,0.191242,0.076322,0.173887,0.175712,0.011442,1.579507,Swarm20,Swarm20-8-20260809-23:47:28-406518,17,Swarm20-8-20260809-23:47:28-406518|phase2|17,8,8,8,sha3,20,,,,2.243749,0.191242,0.007475,0.010491,0.100861,0.001784,0.006953,0.01001,0.097305,0.003948,104,85,43,1085,1,0
628,1,3.348299,1.531174,1.817125,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[18]; config=Swarm20,1.36855,0.046864,0.240146,0.075791,0.224448,1.099494,0.203346,0.075791,0.171031,0.182232,0.011042,1.592678,Swarm20,Swarm20-8-20260809-23:47:28-406518,18,Swarm20-8-20260809-23:47:28-406518|phase2|18,8,8,8,sha3,20,,,,2.239503,0.203346,0.007224,0.00998,0.099218,0.001684,0.006873,0.009839,0.096963,0.002605,104,85,43,1085,1,0
629,1,3.296422,1.51391,1.782512,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[19]; config=Swarm20,1.351406,0.046943,0.258813,0.075701,0.226078,1.09229,0.19083,0.075701,0.1707,0.179684,0.011102,1.556434,Swarm20,Swarm20-8-20260809-23:47:28-406518,19,Swarm20-8-20260809-23:47:28-406518|phase2|19,8,8,8,sha3,20,,,,2.221009,0.19083,0.007094,0.01001,0.103356,0.001843,0.006994,0.009869,0.097054,0.002575,104,85,43,1085,1,0
630,1,3.348107,1.573201,1.774906,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Swarm20,1.399162,0.05009,0.248956,0.080361,0.224304,1.108211,0.199448,0.080361,0.181803,0.16887,0.013317,1.550602,Swarm20,Swarm20-9-20260809-23:47:28-406518,0,Swarm20-9-20260809-23:47:28-406518|phase2|0,9,9,9,sha3,20,,,,2.192732,0.199448,0.009149,0.011242,0.114168,0.002435,0.007635,0.011032,0.097996,0.008988,104,85,43,1085,1,0
631,1,3.346268,1.550513,1.795755,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Swarm20,1.372869,0.046643,0.247413,0.082805,0.243027,1.109734,0.19057,0.082805,0.17542,0.159755,0.012034,1.552728,Swarm20,Swarm20-9-20260809-23:47:28-406518,1,Swarm20-9-20260809-23:47:28-406518|phase2|1,9,9,9,sha3,20,,,,2.202924,0.19057,0.007124,0.017455,0.10535,0.001874,0.007245,0.009879,0.097735,0.003197,104,85,43,1085,1,0
632,1,3.332045,1.526397,1.805648,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Swarm20,1.363882,0.046493,0.241971,0.075571,0.227804,1.108091,0.190079,0.075571,0.172244,0.17273,0.011373,1.577844,Swarm20,Swarm20-9-20260809-23:47:28-406518,2,Swarm20-9-20260809-23:47:28-406518|phase2|2,9,9,9,sha3,20,,,,2.220349,0.190079,0.007164,0.01023,0.098546,0.001743,0.007084,0.00996,0.096933,0.002625,104,85,43,1085,1,0
633,1,3.300746,1.517686,1.78306,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Swarm20,1.354342,0.046734,0.257553,0.075961,0.23302,1.099293,0.188777,0.075961,0.173306,0.159038,0.011422,1.550039,Swarm20,Swarm20-9-20260809-23:47:28-406518,3,Swarm20-9-20260809-23:47:28-406518|phase2|3,9,9,9,sha3,20,,,,2.199651,0.188777,0.007445,0.01029,0.1,0.001714,0.007024,0.01027,0.097053,0.003216,104,85,43,1085,1,0
634,1,3.305014,1.516977,1.788037,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Swarm20,1.346256,0.046613,0.274212,0.079749,0.230284,1.094474,0.187083,0.079749,0.171553,0.1588,0.011223,1.557753,Swarm20,Swarm20-9-20260809-23:47:28-406518,4,Swarm20-9-20260809-23:47:28-406518|phase2|4,9,9,9,sha3,20,,,,2.221048,0.187083,0.007175,0.01014,0.102885,0.001773,0.007024,0.00993,0.097174,0.002565,104,85,43,1085,1,0
635,1,3.40164,1.593588,1.808052,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=Swarm20,1.35308,0.064288,0.252241,0.111071,0.233407,1.098471,0.191011,0.111071,0.286512,0.177678,0.018366,1.574645,Swarm20,Swarm20-9-20260809-23:47:28-406518,5,Swarm20-9-20260809-23:47:28-406518|phase2|5,9,9,9,sha3,20,,,,2.237971,0.191011,0.01024,0.015731,0.124599,0.003187,0.012074,0.01517,0.134619,0.00507,104,85,43,1085,1,0
